#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_bearhill;Bearhill;Collines-de-Beorn;;;Bearhill;;x
b_asgardin;Asgardin;Asgardin;;;Asgardin;;x
b_ford_carrock;Fords of Carrock;Gué-de-Carrock;;;Fords of Carrock;;x
b_carrocks;Carrock Peak;Carrock;;;Carrock Peak;;x
b_beljabarford;Beljabarburgh;Beljabarburgh;;;Beljabarburgh;;x
b_ukuluin;Ukuluin;Ukuluin;;;Ukuluin;;x
#b_forest_gate;Forest Gate;Porte-de-la-Forêt;;;Forest Gate;;x
b_broggarth;Broggarth;Broggarth;;;Broggarth;;x
b_thorggarth;Thoggarth;Thoggarth;;;Thoggarth;;x
b_cabed_annon;Cabed Annon;Cabed Annon;;;Cabed Annon;;x
#b_mirkmaer;Mirkmaer;Mirkmaer;;;Mirkmaer;;x
b_buhr_makar;Bhur Makar;Bhur Makar;;;Bhur Makar;;x
b_mirkburgh;Mirkburgh;Mirkburgh;;;Mirkburgh;;x
b_wetherlein;Wetherlein;Wetherlein;;;Wetherlein;;x
b_torfalin;Torfalin;Torfalin;;;Torfalin;;x
b_methelburg;Methelburg;Methelburg;;;Methelburg;;x
b_sirrosport;Sirrosport;Sirrosport;;;Sirrosport;;x
b_amon_thyayn;Thyayn;Thyayn;;;Thyayn;;x
b_sirrosburgh;Sirrosburgh;Sirrosburgh;;;Sirrosburgh;;x
b_canfithros;Canfithros;Canfithros;;;Canfithros;;x
b_dungirith;Dungirith;Dungirith;;;Dungirith;;x
b_corilinn;Corilinn;Corilinn;;;Corilinn;;x
b_ninglormlet;Ninglormlet;Ninglormlet;;;Ninglormlet;;x
b_imlad_inglor;Inglor;Inglor;;;Inglor;;x
b_glorinil;Glorinil;Glorinil;;;Glorinil;;x
b_imlostir;Imlostir;Imlostir;;;Imlostir;;x
b_glorburg;Glorburg;Glorburg;;;Glorburg;;x
b_atamar;Atamar;Atamar;;;Atamar;;x
b_suduri;Sudúri;Sudúri;;;Sudúri;;x
b_athrad_iaur;Athrad Iaur;Athrad Iaur;;;Athrad Iaur;;x
b_merenfuir;Merenfuir;Merenfuir;;;Merenfuir;;x
b_atavaur;Atavaur;Atavaur;;;Atavaur;;x
b_athradburgh;Athradburgh;Athradburgh;;;Athradburgh;;x
b_stlifebuhr;Stlifebuhr;Stlifebuhr;;;Stlifebuhr;;x
b_buhr_widaus;Buhr Widaus;Buhr Widaus;;;Buhr Widaus;;x
b_theihstathbaurg;Theihstathbaurg;Theihstathbaurg;;;Theihstathbaurg;;x
b_dernburg;Dernburg;Dernburg;;;Dernburg;;x
b_triugardabaurg;Triugardabaurg;Triugardabaurg;;;Triugardabaurg;;x
b_esgulburg;Esgulburg;Esgulburg;;;Esgulburg;;x
b_amon_ninglorin;Amon Ninglorin;Amon Ninglorin;;;Amon Ninglorin;;x
b_esfelburg;Esfelburg;Esfelburg;;;Esfelburg;;x
b_burh_ninglarin;Burh Ninglarin;Burh Ninglarin;;;Burh Ninglarin;;x
b_amon_ascalar;Amon Ascalar;Amon Ascalar;;;Amon Ascalar;;x
b_mallendan;Mallendan;Mallendan;;;Mallendan;;x
b_malleburg;Malleburg;Malleburg;;;Malleburg;;x
b_buhr_elandan;Elandan;Elandan;;;Elandan;;x
b_maklaburg;Maklaburg;Maklaburg;;;Maklaburg;;x
b_evedbuhr;Evedbuhr;Evedbuhr;;;Evedbuhr;;x
b_sir_ninglor;Sir Ninglor;Sir Ninglor;;;Sir Ninglor;;x
b_nan_anduin;Nan Anduin;Nan Anduin;;;Nan Anduin;;x
b_carallin;Carallin;Carallin;;;Carallin;;x
b_odrafburg;Odrafburg;Odrafburg;;;Odrafburg;;x
b_goturburg;Goturburg;Goturburg;;;Goturburg;;x
b_buhr_anduin;Buhr Anduin;Buhr Anduin;;;Buhr Anduin;;x
b_amrun_anduin;Amrun Anduin;Amrun Anduin;;;Amrun Anduin;;x
b_bodruvil;Bodruvil;Bodruvil;;;Bodruvil;;x
b_lipriburg;Lipriburg;Lipriburg;;;Lipriburg;;x
b_amrunburg;Amrunburg;Amrunburg;;;Amrunburg;;x
b_anduinin;Anduinin;Anduinin;;;Anduinin;;x
b_minas_emrys;Minas Emrys;Minas Emrys;;;Minas Emrys;;x
b_guinnion;Guinnion;Guinnion;;;Guinnion;;x
b_cadbury;Cadbury;Cadbury;;;Cadbury;;x
b_malehaur;Malehaur;Malehaur;;;Malehaur;;x
b_ilfin;Ilfin;Ilfin;;;Ilfin;;x
#b_bregnas;Bregnas;Bregnas;;;Bregnas;;x
b_aldburh;Aldburh;Aldburh;;;Aldburh;;x
b_sorhaur;Sorhaur;Sorhaur;;;Sorhaur;;x
b_codravnas;Codravnas;Codravnas;;;Codravnas;;x
b_tostivil;Tostivil;Tostivil;;;Tostivil;;x
#b_annithir;Annithir;Annithir;;;Annithir;;x
b_cairg_faergus;Cairg Faergus;Cairg Faergus;;;Cairg Faergus;;x
b_cairg_dinas;Cairg Dinas;Cairg Dinas;;;Cairg Dinas;;x
b_gwernabwy;Gwernabwy;Gwernabwy;;;Gwernabwy;;x
b_annidwill;Annidwill;Annidwill;;;Annidwill;;x
b_andrath;Andrath;Andrath;;;Andrath;;x
#b_cithrenor;Cithrenor;Cithrenor;;;Cithrenor;;x
b_annon_baran;Annon Baran;Annon Baran;;;Annon Baran;;x
b_cithragul;Cithragul;Cithragul;;;Cithragul;;x
b_liwol;Liwol;Liwol;;;Liwol;;x
b_insibnil;Insibnil;Insibnil;;;Insibnil;;x
b_inlilo;Inliilò;Inliilò;;;Inliilò;;x
b_geruvil;Geruuvil;Geruuvil;;;Geruuvil;;x
b_minas_baranduin;Minas Baranduin;Minas Baranduin;;;Minas Baranduin;;x
b_trigwol;Trigwol;Trigwol;;;Trigwol;;x
b_fidinnil;Fidinnil;Fidinnil;;;Fidinnil;;x
b_angebar;Angebar;Angebar;;;Angebar;;x
b_camelin;Camelin;Camelin;;;Camelin;;x
b_atrafel;Atrafel;Atrafel;;;Atrafel;;x
b_gibunil;Gibunil;Gibunil;;;Gibunil;;x
b_selegost;Selegost;Selegost;;;Selegost;;x
#b_coruvegil;Coruvegil;Coruvegil;;;Coruvegil;;x
b_atrasdil;Atrasdil;Atrasdil;;;Atrasdil;;x
b_porostir;Porostir;Porostir;;;Porostir;;x
b_acabul;Acabul;Acabul;;;Acabul;;x
b_tirith_ferras;Tirith Ferras;Tirith Ferras;;;Tirith Ferras;;x
b_henneth_annun;Henneth Annûn;Henneth Annûn;;;Henneth Annûn;;x
#b_faerdur;Faerdur;Faerdur;;;Faerdur;;x
b_gimidil;Gimidil;Gimidil;;;Gimidil;;x
b_testevul;Testevul;Testevul;;;Testevul;;x
b_caragol;Caragol;Caragol;;;Caragol;;x
#b_wilwarin;Wilwarin;Wilwarin;;;Wilwarin;;x
b_trisavel;Trisavel;Trisavel;;;Trisavel;;x
b_cilarin;Cilarin;Cilarin;;;Cilarin;;x
b_piverel;Piverel;Piverel;;;Piverel;;x
b_astrhad;Astrhad;Astrhad;;;Astrhad;;x
#b_usuluni;Usuluni;Usuluni;;;Usuluni;;x
b_tufulir;Tufulir;Tufulir;;;Tufulir;;x
b_kibistel;Kibistel;Kibistel;;;Kibistel;;x
b_atrasal;Atrasal;Atrasal;;;Atrasal;;x
b_ofestel;Ofestel;Ofestel;;;Ofestel;;x
#b_elemir;Elemir;Elemir;;;Elemir;;x
b_egeter;Egeter;Egeter;;;Egeter;;x
#b_astafar;Astafar;Astafar;;;Astafar;;x
b_cabatarth;Cabatarth;Cabatarth;;;Cabatarth;;x
b_mostufir;Mostufir;Mostufir;;;Mostufir;;x
#b_alagdor;Alagdor;Alagdor;;;Alagdor;;x
b_arastafal;Arastafal;Arastafal;;;Arastafal;;x
b_politor;Politor;Politor;;;Politor;;x
b_polisor;Polisor;Polisor;;;Polisor;;x
b_alagber;Alagber;Alagber;;;Alagber;;x
#b_rian;Rian;Rian;;;Rian;;x
b_siamir;Siamir;Siamir;;;Siamir;;x
b_giordinil;Giordinil;Giordinil;;;Giordinil;;x
b_teluveghir;Teluveghir;Teluveghir;;;Teluveghir;;x
b_sabacainn;Sabacainn;Sabacainn;;;Sabacainn;;x
#b_glorel;Glorel;Glorel;;;Glorel;;x
b_blorest;Blorest;Blorest;;;Blorest;;x
b_filorel;Filorel;Filorel;;;Filorel;;x
b_stivonil;Stivonil;Stivonil;;;Stivonil;;x
b_ulimirg;Ulimirg;Ulimirg;;;Ulimirg;;x
#b_telengaur;Telengaur;Telengaur;;;Telengaur;;x
b_casevir;Casevir;Casevir;;;Casevir;;x
b_imladrel;Imladrel;Imladrel;;;Imladrel;;x
b_tirostilion;Tirostilion;Tirostilion;;;Tirostilion;;x
b_ledeniver;Ledeniver;Ledeniver;;;Ledeniver;;x
#b_tiridor;Tiridor;Tiridor;;;Tiridor;;x
b_tiristil;Tiristil;Tiristil;;;Tiristil;;x
b_revelir;Revelir;Revelir;;;Revelir;;x
b_neputar;Neputar;Neputar;;;Neputar;;x
b_ammanstir;Ammanstir;Ammanstir;;;Ammanstir;;x
b_athrad_poros;Athrad Poros;Athrad Poros;;;Athrad Poros;;x
#b_nepos;Nepos;Nepos;;;Nepos;;x
b_haudh_in_gwanur;Gwanur;Gwanur;;;Gwanur;;x
b_laergepos;Laergepos;Laergepos;;;Laergepos;;x
b_cubostir;Cubostir;Cubostir;;;Cubostir;;x
b_tir_ethraid;Tir Ethraid;Tir Ethraid;;;Tir Ethraid;;x
b_dilimer;Dilimer;Dilimer;;;Dilimer;;x
#b_faron;Faron;Faron;;;Faron;;x
b_amnibel;Amnibel;Amnibel;;;Amnibel;;x
b_latren;Latren;Latren;;;Latren;;x
#b_morgevil;Morgevil;Morgevil;;;Morgevil;;x
b_morivac;Morivac;Morivac;;;Morivac;;x
b_hyarevel;Hyarevel;Hyarevel;;;Hyarevel;;x
b_stenafer;Stenafer;Stenafer;;;Stenafer;;x
b_vomeril;Vomeril;Vomeril;;;Vomeril;;x
b_annon_druin;Annon Drùin;Annon Drùin;;;Annon Drùin;;x
b_haerlond;Haerlond;Haerlond;;;Haerlond;;x
#b_lond_feren;Lond Feren;Lond Feren;;;Lond Feren;;x
b_gwaerost;Gwaerost;Gwaerost;;;Gwaerost;;x
b_lomost;Lomost;Lomost;;;Lomost;;x
b_aerost;Aerost;Aerost;;;Aerost;;x
b_lond_erelin;Lond Erelin;Lond Erelin;;;Lond Erelin;;x
b_cigivost;Cigivost;Cigivost;;;Cigivost;;x
b_omilinn;Omilinn;Omilinn;;;Omilinn;;x
#b_lond_galen;Lond Galen;Lond Galen;;;Lond Galen;;x
#b_serelond;Serelond;Serelond;;;Serelond;;x
#b_lond_anfalas;Lond Anfalas;Lond Anfalas;;;Lond Anfalas;;x
#b_dor_galen;Dor Galen;Dor Galen;;;Dor Galen;;x
#b_cof_galen;Cof Galen;Cof Galen;;;Cof Galen;;x
b_cofdurel;Cofdurel;Cofdurel;;;Cofdurel;;x
b_barad_loen;Barad Loen;Barad Loen;;;Barad Loen;;x
b_lond_cobas;Lond Cobas;Lond Cobas;;;Lond Cobas;;x
b_tirith_cobas;Tirith Cobas;Tirith Cobas;;;Tirith Cobas;;x
b_annubad;Annùbad;Annùbad;;;Annùbad;;x
b_eldanar;Eldanar;Eldanar;;;Eldanar;;x
b_minas_eldanaryon;Minas Eldanaryon;Minas Eldanaryon;;;Minas Eldanaryon;;x
b_acalabar;Acalabar;Acalabar;;;Acalabar;;x
b_anaryonbil;Anaryonbil;Anaryonbil;;;Anaryonbil;;x
b_desullin;Desullin;Desullin;;;Desullin;;x
b_gleinangmar;Gleinangmar;Gleinangmar;;;Gleinangmar;;x
b_corussant;Corussant;Corussant;;;Corussant;;x
b_ataler;Ataler;Ataler;;;Ataler;;x
b_minas_corughil;Minas Corughil;Minas Corughil;;;Minas Corughil;;x
b_dovunar;Dovunar;Dovunar;;;Dovunar;;x
#b_athilin;Athilin;Athilin;;;Athilin;;x
b_minas_athilirian;Minas Athilirian;Minas Athilirian;;;Minas Athilirian;;x
b_shelimer;Shelimer;Shelimer;;;Shelimer;;x
b_dovinil;Dovinil;Dovinil;;;Dovinil;;x
b_caralin;Caralin;Caralin;;;Caralin;;x
b_thargol;Thargol;Thargol;;;Thargol;;x
b_caleneithel;Caleneithel;Caleneithel;;;Caleneithel;;x
b_dol_maldring;Dol Maldring;Dol Maldring;;;Dol Maldring;;x
#b_muindoriath;Muindoriath;Muindoriath;;;Muindoriath;;x
#b_gernir;Gernir;Gernir;;;Gernir;;x
#b_rhudaur_nimrais;Rhudaur Nimrais;Rhudaur Nimrais;;;Rhudaur Nimrais;;x
b_coron_iaur;Coron Iaur;Coron Iaur;;;Coron Iaur;;x
b_coggivil;Coggivil;Coggivil;;;Coggivil;;x
b_ubrawulf;Ubrawulf;Ubrawulf;;;Ubrawulf;;x
b_testiveren;Testiveren;Testiveren;;;Testiveren;;x
b_barad_remmellad;Barad Remmellad;Barad Remmellad;;;Barad Remmellad;;x
b_gladdalf;Gladdalf;Gladdalf;;;Gladdalf;;x
b_ost_belegram;Ost Belegram;Ost Belegram;;;Ost Belegram;;x
b_calagur;Calagur;Calagur;;;Calagur;;x
b_great_gates_amroth;Great Gates;Grandes Portes;;;Great Gates;;x
b_swan_bridge;Swans' Bridge;Pont-du-Cygne;;;Swans' Bridge;;x
b_bar_algund;Bar Algund;Bar Algund;;;Bar Algund;;x
b_barudil;Barudil;Barudil;;;Barudil;;x
b_holiran;Holiran;Holiran;;;Holiran;;x
b_dol_chelest;Dol Chelest;Dol Chelest;;;Dol Chelest;;x
b_lond_araval;Lond Araval;Lond Araval;;;Lond Araval;;x
b_ethelin;Ethelin;Ethelin;;;Ethelin;;x
b_lond_narg;Lond Narg;Lond Narg;;;Lond Narg;;x
b_nargothil;Nargothil;Nargothil;;;Nargothil;;x
b_gwaerin;Gwaerin;Gwaerin;;;Gwaerin;;x
b_galibur;Galibur;Galibur;;;Galibur;;x
b_emyn_eglain;Emyn Eglain;Emyn Eglain;;;Emyn Eglain;;x
b_turilinn;Turilinn;Turilinn;;;Turilinn;;x
b_ancalistar;Ancalistar;Ancalistar;;;Ancalistar;;x
#b_amrunir;Amrunir;Amrunir;;;Amrunir;;x
b_thonfalas;Thonfalas;Thonfalas;;;Thonfalas;;x
#b_ram_amrun;Ram Amrun;Ram Amrun;;;Ram Amrun;;x
b_terustemil;Terustemil;Terustemil;;;Terustemil;;x
b_sarlond;Sarlond;Sarlond;;;Sarlond;;x
b_toldil;Toldil;Toldil;;;Toldil;;x
b_lond_totolin;Lond Totolin;Lond Totolin;;;Lond Totolin;;x
b_andram;Andram;Andram;;;Andram;;x
b_biveril;Biveril;Biveril;;;Biveril;;x
b_othurinn;Othurinn;Othurinn;;;Othurinn;;x
#b_ylfir;Ylfir;Ylfir;;;Ylfir;;x
b_barad_galathil;Barad Galathil;Barad Galathil;;;Barad Galathil;;x
b_lond_methreril;Lond Methreril;Lond Methreril;;;Lond Methreril;;x
b_undolial;Undolial;Undolial;;;Undolial;;x
b_caras_tellinn;Caras Tellinn;Caras Tellinn;;;Caras Tellinn;;x
b_bar_harest;Bar Harest;Bar Harest;;;Bar Harest;;x
b_tarmalond;Tarmalond;Tarmalond;;;Tarmalond;;x
b_endil;Endil;Endil;;;Endil;;x
b_lond_orgil;Lond Orgil;Lond Orgil;;;Lond Orgil;;x
b_londoler;Londoler;Londoler;;;Londoler;;x
b_ostara;Ostara;Ostara;;;Ostara;;x
b_lond_gerivel;Lond Gerivel;Lond Gerivel;;;Lond Gerivel;;x
b_safin_rhaglaw;Safin Raghlaw;Safin Raghlaw;;;Safin Raghlaw;;x
b_nothva_rhaglaw;Nothva Raghlaw;Nothva Raghlaw;;;Nothva Raghlaw;;x
b_grumsbuhr;Grumsbuhr;Grumsbuhr;;;Grumsbuhr;;x
b_orgalin;Orgalin;Orgalin;;;Orgalin;;x
b_atrastar;Atrastar;Atrastar;;;Atrastar;;x
b_pinnath_tereg;Pinnath Tereg;Pinnath Tereg;;;Pinnath Tereg;;x
b_ford_of_bruinen;Bruinen;Bruinen;;;Bruinen;;x
b_pensarn;Pensarn;Pensarn;;;Pensarn;;x
b_terestan;Terestan;Terestan;;;Terestan;;x
b_bruinalin;Bruinalin;Bruinalin;;;Bruinalin;;x
b_ianth_methad;Ianth Methad;Ianth Methad;;;Ianth Methad;;x
b_torfirion;Torfirion;Torfirion;;;Torfirion;;x
b_udushinbar;Udushinbar;Udushinbar;;;Udushinbar;;x
b_echad_telefior;Echad Raghlaw;Echad Raghlaw;;;Echad Raghlaw;;x
b_ubasmil;Ubasmil;Ubasmil;;;Ubasmil;;x
b_orod_thuuin;Orod Thuuin;Orod Thuuin;;;Orod Thuuin;;x
b_last_bridge;Last Bridge;Last Bridge;;;Last Bridge;;x
b_nenimial;Nenimial;Nenimial;;;Nenimial;;x
b_irovegil;Irovegil;Irovegil;;;Irovegil;;x
b_cameth_brin;Cameth Brin;Cameth Brin;;;Cameth Brin;;x
b_carandor;Carandor;Carandor;;;Carandor;;x
b_talugdaeri;Talugdaeri;Talugdaeri;;;Talugdaeri;;x
b_camarath;Camarath;Camarath;;;Camarath;;x
b_ostravir;Ostravir;Ostravir;;;Ostravir;;x
b_zarabuhr;Zarabuhr;Zarabuhr;;;Zarabuhr;;x
b_canteber;Canteber;Canteber;;;Canteber;;x
b_odelsdrug;Odelsdrug;Odelsdrug;;;Odelsdrug;;x
b_wulfbuhr;Wulfbuhr;Wulfbuhr;;;Wulfbuhr;;x
b_mithereithel;Mithereithel;Mithereithel;;;Mithereithel;;x
b_minas_agor;Minas Agor;Minas Agor;;;Minas Agor;;x
b_ost_durgonn;Ost Durgonn;Ost Durgonn;;;Ost Durgonn;;x
b_corcur_andalin;Corcur Andalin;Corcur Andalin;;;Corcur Andalin;;x
b_vatarin;Vatarin;Vatarin;;;Vatarin;;x
b_archelondin;Archelondin;Archelondin;;;Archelondin;;x
b_fennas_drunin;Fennas Drunin;Fennas Drunin;;;Fennas Drunin;;x
b_gleinenedoriath;Gleinenedoriath;Gleinenedoriath;;;Gleinenedoriath;;x
b_ostimer;Ostimer;Ostimer;;;Ostimer;;x
b_talator;Talator;Talator;;;Talator;;x
b_echad_metilor;Echad Metilor;Echad Metilor;;;Echad Metilor;;x
b_emyn_asalir;Emyn Asalir;Emyn Asalir;;;Emyn Asalir;;x
b_nothrondolen;Nothrondolen;Nothrondolen;;;Nothrondolen;;x
b_menirel;Menirel;Menirel;;;Menirel;;x
b_ascaler;Ascaler;Ascaler;;;Ascaler;;x
b_menegaur;Menegaur;Menegaur;;;Menegaur;;x
b_eroldin;Eroldin;Eroldin;;;Eroldin;;x
b_genevir;Genevir;Genevir;;;Genevir;;x
b_astaldin;Astaldin;Astaldin;;;Astaldin;;x
b_echad_etehrin;Echad Etehrin;Echad Etehrin;;;Echad Etehrin;;x
#b_minas_eriol;Minas Eriol;Minas Eriol;;;Minas Eriol;;x
b_ost_gorthad;Ost Gorthad;Ost Gorthad;;;Ost Gorthad;;x
b_goetham;Goetham;Goetham;;;Goetham;;x
b_gwantham;Gwantham;Gwantham;;;Gwantham;;x
b_haudh_iarchith;Haudh Iarchith;Haudh Iarchith;;;Haudh Iarchith;;x
b_harloeg;Harloeg;Harloeg;;;Harloeg;;x
b_aspar;Aspar;Aspar;;;Aspar;;x
b_ringdor;Ringdor;Ringdor;;;Ringdor;;x
b_taradan;Taradan;Taradan;;;Taradan;;x
b_efenil;Efenil;Efenil;;;Efenil;;x
#b_annuminas;Annúminas;Annúminas;;;Annúminas;;x
b_adannon;Adannon;Adannon;;;Adannon;;x
b_ariant;Ariant;Ariant;;;Ariant;;x
b_clorhir;Clorhir;Clorhir;;;Clorhir;;x
b_gaerannon;Gaerannon;Gaerannon;;;Gaerannon;;x
b_menelband;Menelband;Menelband;;;Menelband;;x
#b_tyl_annun;Tyl Annûn;Tyl Annûn;;;Tyl Annûn;;x
#b_men_erain;Men Erain;Men Erain;;;Men Erain;;x
b_arthobel;Arthobel;Arthobel;;;Arthobel;;x
b_haudh_arantar;Haudh Arantar;Haudh Arantar;;;Haudh Arantar;;x
b_tham_laegamon;Tham Laegamon;Tham Laegamon;;;Tham Laegamon;;x
b_tham_sarch;Tham Sarch;Tham Sarch;;;Tham Sarch;;x
b_barandalf;Barandalf;Barandalf;;;Barandalf;;x
b_barad_tharsir;Barad Tharsir;Barad Tharsir;;;Barad Tharsir;;x
b_lithost;Lithost;Lithost;;;Lithost;;x
#b_nirmolian;Nirmolian;Nirmolian;;;Nirmolian;;x
b_whitshards;Whitshards;Whitshards;;;Whitshards;;x
#b_tinnudir;Tinnudir;Tinnudir;;;Tinnudir;;x
b_gorthost;Gorthost;Gorthost;;;Gorthost;;x
#b_ost_heryn;Ost Heryn;Ost Heryn;;;Ost Heryn;;x
b_tham_ornen;Tham Ornen;Tham Ornen;;;Tham Ornen;;x
b_tham_varan;Tham Varan;Tham Varan;;;Tham Varan;;x
#b_ost_forod;Ost Forod;Ost Forod;;;Ost Forod;;x
b_barad_rath;Barad Rath;Barad Rath;;;Barad Rath;;x
b_cirith_rhiw;Cirith Rhiw;Cirith Rhiw;;;Cirith Rhiw;;x
b_nan_orngon;Nan Orngon;Nan Orngon;;;Nan Orngon;;x
#b_rantost;Rantost;Rantost;;;Rantost;;x
b_araniant;Araniant;Araniant;;;Araniant;;x
b_lhanuch;Lhanuch;Lhanuch;;;Lhanuch;;x
b_cartrev_emlun;Cartrev Emlun;Cartrev Emlun;;;Cartrev Emlun;;x
b_cartrev_hamon;Cartrev Hamon;Cartrev Hamon;;;Cartrev Hamon;;x
b_colven_unus;Colven Unus;Colven Unus;;;Colven Unus;;x
b_fordirith;Fordirith;Fordirith;;;Fordirith;;x
b_cartrev_duved;Cartrev Duved;Cartrev Duved;;;Cartrev Duved;;x
b_tol_einyr;Tol Einyr;Tol Einyr;;;Tol Einyr;;x
b_min_haerchen;Min Haerchen;Min Haerchen;;;Min Haerchen;;x
b_echad_dagoras;Echad Dagoras;Echad Dagoras;;;Echad Dagoras;;x
b_emenyar;Emenyar;Emenyar;;;Emenyar;;x
b_emyn_uralon;Emyn Uralon;Emyn Uralon;;;Emyn Uralon;;x
b_amancalos;Amancalos;Amancalos;;;Amancalos;;x
b_nan_enugil;Nan Enugil;Nan Enugil;;;Nan Enugil;;x
b_esterinn;Esterinn;Esterinn;;;Esterinn;;x
b_turivol;Turivol;Turivol;;;Turivol;;x
b_madrosil;Madrosil;Madrosil;;;Madrosil;;x
b_dolindir;Dolindir;Dolindir;;;Dolindir;;x
#b_ost_nuaran;Ost Nuaran;Ost Nuaran;;;Ost Nuaran;;x
b_tham_lorn;Tham Lorn;Tham Lorn;;;Tham Lorn;;x
b_haudh_eglan;Haudh Eglan;Haudh Eglan;;;Haudh Eglan;;x
b_othrikar;Othrikar;Othrikar;;;Othrikar;;x
b_hrizgur;Hrizgur;Hrizgur;;;Hrizgur;;x
b_fashat_laug;Fashat Laug;Fashat Laug;;;Fashat Laug;;x
b_ost_crithlanc;Ost Crithlanc;Ost Crithlanc;;;Ost Crithlanc;;x
b_rusfold;Rusfold;Rusfold;;;Rusfold;;x
b_forstburg;Forstburg;Forstburg;;;Forstburg;;x
b_forsteardville;Forsteardville;Forsteard;;;Forsteardville;;x
b_leoht;Leoht;Leoht;;;Leoht;;x
b_nihtburg;Nihtburg;Nihtburg;;;Nihtburg;;x
b_adlig;Adlig;Adlig;;;Adlig;;x
b_gildair;Gildair;Gildair;;;Gildair;;x
b_nihtnive;Nihtnive;Nihtnive;;;Nihtnive;;x
b_ranc;Ranc;Ranc;;;Ranc;;x
b_hidhuinen;Hidhuinen;Hidhuinen;;;Hidhuinen;;x
b_imdolen;Imdolen;Imdolen;;;Imdolen;;x
#b_gates_of_rivendell;Gates of Imladris;Portes d'Imladris;;;Gates of Imladris;;x
b_bridge_of_rivendell;Bridge of Imladris;Pont d'Imladris;;;Bridge of Imladris;;x
b_imlad_gelair;Imlad Gelair;Imlad Gelair;;;Imlad Gelair;;x
b_amon_alamir;Amon Alamir;Amon Alamir;;;Amon Alamir;;x
b_teremil;Teremil;Teremil;;;Teremil;;x
b_casarel;Casarel;Casarel;;;Casarel;;x
b_amunir;Amunir;Amunir;;;Amunir;;x
b_echad_eregion;Echad Eregion;Echad Eregion;;;Echad Eregion;;x
b_taluinur;Taluinur;Taluinur;;;Taluinur;;x
b_echad_amastir;Echad Amastir;Echad Amastir;;;Echad Amastir;;x
b_ernetil;Ernetil;Ernetil;;;Ernetil;;x
b_formenyar;Formenyar;Formenyar;;;Formenyar;;x
b_tulipur;Tulipur;Tulipur;;;Tulipur;;x
b_amon_form;Amon Form;Amon Form;;;Amon Form;;x
b_tyrn_formen;Tyrn Formen;Tyrn Formen;;;Tyrn Formen;;x
b_amon_aster;Amon Aster;Amon Aster;;;Amon Aster;;x
b_tirilyn;Tirilyn;Tirilyn;;;Tirilyn;;x
b_escodel;Escodel;Escodel;;;Escodel;;x
b_tyrn_rumior;Tyrn Rumior;Tyrn Rumior;;;Tyrn Rumior;;x
b_ruminol;Ruminol;Ruminol;;;Ruminol;;x
b_ostipor;Ostipor;Ostipor;;;Ostipor;;x
b_rammas_echtemil;Rammas Echtemil;Rammas Echtemil;;;Rammas Echtemil;;x
b_seterond;Seterond;Seterond;;;Seterond;;x
b_lonenond;Lonenond;Lonenond;;;Lonenond;;x
b_athramil;Athramil;Athramil;;;Athramil;;x
b_ungeril;Ungeril;Ungeril;;;Ungeril;;x
b_sarnitar;Sarnitar;Sarnitar;;;Sarnitar;;x
b_amon_angarel;Amon Angarel;Amon Angarel;;;Amon Angarel;;x
b_gelomur;Gelomur;Gelomur;;;Gelomur;;x
b_glasavel;Glasavel;Glasavel;;;Glasavel;;x
b_terostigil;Terostigil;Terostigil;;;Terostigil;;x
b_emyn_terost;Emyn Terost;Emyn Terost;;;Emyn Terost;;x
b_duneril;Duneril;Duneril;;;Duneril;;x
b_mortisar;Mortisar;Mortisar;;;Mortisar;;x
b_polminir;Polminir;Polminir;;;Polminir;;x
b_iach_sarn;Iach Sarn;Iach Sarn;;;Iach Sarn;;x
b_allimir;Allimir;Allimir;;;Allimir;;x
b_harbarist;Harbarist;Harbarist;;;Harbarist;;x
b_sarnegil;Sarnegil;Sarnegil;;;Sarnegil;;x
b_amon_sarn;Amon Sarn;Amon Sarn;;;Amon Sarn;;x
b_cor_wilishar;Cor Wilishar;Cor Wilishar;;;Cor Wilishar;;x
b_amastral;Amastral;Amastral;;;Amastral;;x
b_wirishil;Wirishil;Wirishil;;;Wirishil;;x
b_ramendost;Ramendost;Ramendost;;;Ramendost;;x
b_staralin;Staralin;Staralin;;;Staralin;;x
b_gebin_luin;Gebin Luin;Gebin Luin;;;Gebin Luin;;x
b_estemor;Estemor;Estemor;;;Estemor;;x
b_telegarn;Telegarn;Telegarn;;;Telegarn;;x
b_astacor;Astacor;Astacor;;;Astacor;;x
b_cor_elemir;Cor Elemir;Cor Elemir;;;Cor Elemir;;x
b_pinnath_luin;Pinnath Luin;Pinnath Luin;;;Pinnath Luin;;x
b_marugal;Marugal;Marugal;;;Marugal;;x
b_pinnath_boril;Pinnath Boril;Pinnath Boril;;;Pinnath Boril;;x
b_mastaron;Mastaron;Mastaron;;;Mastaron;;x
b_carach_ogrevir;Carach Ogrevir;Carach Ogrevir;;;Carach Ogrevir;;x
b_potigir;Potigir;Potigir;;;Potigir;;x
b_carastar;Carastar;Carastar;;;Carastar;;x
b_bendelor;Bendelor;Bendelor;;;Bendelor;;x
b_athardguk;Athardguk;Athardguk;;;Athardguk;;x
b_atrenost;Atrenost;Atrenost;;;Atrenost;;x
b_mervegun;Mervegun;Mervegun;;;Mervegun;;x
